Run 1,Run 1,Run 1,Run 1,Run 1,Run 2,Run 2,Run 2,Run 2,Run 2,Run 3,Run 3,Run 3,Run 3,Run 3,Run 4,Run 4,Run 4,Run 4,Run 4,Run 5,Run 5,Run 5,Run 5,Run 5
Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²)
2.65,-0.007736943662170001,,,,2.65,-0.007736943662170001,0.7770665,0.622997569444,0.212224633488,2.64,-0.007736943662170001,,,,2.65,0.0232108309865,,,,2.64,0.054158605635199995,0.7461965,0.6282378472219999,0.22281105324099998
2.66,-0.007736943662170001,,,,2.66,-0.007736943662170001,,,,2.65,-0.007736943662170001,0.764204,0.624307638889,0.240427517361,2.6599999999999997,0.0232108309865,0.7775810000000001,0.6245458333330001,0.212555459105,2.6500000000000004,0.0232108309865,,,
2.67,-0.007736943662170001,,,,2.67,0.0232108309865,,,,2.66,-0.007736943662170001,,,,2.67,-0.007736943662170001,,,,2.66,0.0232108309865,,,
2.68,-0.007736943662170001,0.78547,0.6338354166669999,0.26780333719099997,2.6799999999999997,0.0232108309865,,,,2.67,-0.007736943662170001,,,,2.6799999999999997,0.0232108309865,,,,2.6700000000000004,0.054158605635199995,,,
2.69,-0.007736943662170001,,,,2.69,0.0232108309865,0.8021055,0.631096180556,0.18741271219099997,2.68,-0.007736943662170001,,,,2.69,-0.007736943662170001,,,,2.68,0.0232108309865,0.771407,0.6372892361110001,0.231164400077
2.7,-0.007736943662170001,,,,2.6999999999999997,0.0232108309865,,,,2.69,-0.007736943662170001,0.7894145,0.63455,0.24481095679,2.6999999999999997,-0.007736943662170001,0.8024485,0.633597222222,0.24729214891999998,2.6900000000000004,0.054158605635199995,,,
2.71,-0.007736943662170001,,,,2.71,0.0232108309865,,,,2.7,-0.007736943662170001,,,,2.71,0.0232108309865,,,,2.7,0.0232108309865,,,
2.72,0.0232108309865,0.811195,0.643125,0.243983892747,2.7199999999999998,-0.007736943662170001,,,,2.71,-0.007736943662170001,,,,2.7199999999999998,0.0232108309865,,,,2.7100000000000004,0.0232108309865,,,
2.73,-0.007736943662170001,,,,2.73,0.054158605635199995,0.827659,0.637051041667,0.185923996914,2.72,-0.007736943662170001,,,,2.73,-0.007736943662170001,,,,2.72,0.0232108309865,0.797132,0.647174305556,0.22835238233000002
2.74,-0.007736943662170001,,,,2.7399999999999998,0.054158605635199995,,,,2.73,-0.007736943662170001,0.814968,0.6445541666669999,0.232404996142,2.7399999999999998,0.054158605635199995,0.8281735,0.644911458333,0.26813416280900004,2.7300000000000004,0.0232108309865,,,
2.75,-0.007736943662170001,,,,2.75,0.0232108309865,,,,2.74,-0.007736943662170001,,,,2.75,0.0232108309865,,,,2.74,0.0232108309865,,,
2.76,0.0232108309865,0.8369200000000001,0.6522954861110001,0.23637490354899998,2.76,0.0232108309865,,,,2.75,-0.007736943662170001,,,,2.76,0.0232108309865,,,,2.7500000000000004,0.0232108309865,,,
2.77,-0.038684718310800004,,,,2.77,0.0232108309865,0.8530409999999999,0.6438395833330001,0.232239583333,2.7600000000000002,-0.007736943662170001,,,,2.77,0.0232108309865,,,,2.7600000000000002,0.0232108309865,0.8232,0.656463888889,0.20875096450599998
2.78,-0.007736943662170001,,,,2.78,0.0232108309865,,,,2.77,-0.007736943662170001,0.841036,0.653367361111,0.214871238426,2.78,0.0232108309865,0.8540700000000001,0.655868402778,0.26896122685199997,2.7700000000000005,0.0232108309865,,,
2.79,-0.007736943662170001,,,,2.79,-0.007736943662170001,,,,2.7800000000000002,-0.007736943662170001,,,,2.79,0.0232108309865,,,,2.7800000000000002,0.054158605635199995,,,
2.8,0.0232108309865,0.863331,0.661942361111,0.23066816165100001,2.8,0.0232108309865,,,,2.79,-0.007736943662170001,,,,2.8,-0.007736943662170001,,,,2.7900000000000005,0.0232108309865,,,
2.81,0.054158605635199995,,,,2.81,0.0232108309865,0.8789375,0.655868402778,0.27243489583299996,2.8,-0.007736943662170001,,,,2.81,0.0232108309865,,,,2.8000000000000003,0.0232108309865,0.8497825000000001,0.6631333333330001,0.20767578125
2.82,-0.007736943662170001,,,,2.82,0.054158605635199995,,,,2.81,-0.007736943662170001,0.8672754999999999,0.661108680556,0.212968991127,2.82,0.054158605635199995,0.8806525,0.666348958333,0.273758198302,2.81,0.0232108309865,,,
2.83,-0.007736943662170001,,,,2.83,-0.007736943662170001,,,,2.82,0.0232108309865,,,,2.83,0.0232108309865,,,,2.8200000000000003,0.0232108309865,,,
2.84,0.0232108309865,0.8899135,0.67099375,0.220826099537,2.84,0.0232108309865,,,,2.83,0.054158605635199995,,,,2.84,0.054158605635199995,,,,2.83,0.0232108309865,,,
2.85,-0.007736943662170001,,,,2.85,0.0232108309865,0.9055200000000001,0.667778125,0.264660493827,2.84,-0.007736943662170001,,,,2.85,-0.007736943662170001,,,,2.8400000000000003,0.0232108309865,0.8761935,0.671231944444,0.246299672068
2.86,-0.007736943662170001,,,,2.86,0.0232108309865,,,,2.85,-0.007736943662170001,0.893858,0.669921875,0.23430724344099998,2.86,0.0232108309865,0.9074065,0.677425,0.278803288966,2.85,0.0232108309865,,,
2.87,-0.007736943662170001,,,,2.87,0.0232108309865,,,,2.86,-0.007736943662170001,,,,2.87,0.054158605635199995,,,,2.8600000000000003,0.0232108309865,,,
2.88,-0.007736943662170001,0.9170105,0.679687847222,0.209660734954,2.88,0.0232108309865,,,,2.87,-0.007736943662170001,,,,2.88,0.0232108309865,,,,2.87,0.054158605635199995,,,
2.89,-0.007736943662170001,,,,2.89,0.0232108309865,0.9324455,0.6780204861110001,0.23356288580200002,2.88,-0.007736943662170001,,,,2.89,0.0232108309865,,,,2.8800000000000003,0.054158605635199995,0.9032905000000001,0.683379861111,0.275660445602
2.9,-0.007736943662170001,,,,2.9,0.0232108309865,,,,2.89,-0.007736943662170001,0.920955,0.6786159722220001,0.285916039738,2.9,-0.007736943662170001,0.9348465,0.687429166667,0.298073881173,2.89,0.0232108309865,,,
2.91,-0.007736943662170001,,,,2.91,-0.007736943662170001,,,,2.9,-0.007736943662170001,,,,2.9099999999999997,0.054158605635199995,,,,2.9000000000000004,-0.007736943662170001,,,
2.92,-0.007736943662170001,0.9442790000000001,0.688024652778,0.206435185185,2.92,0.0232108309865,,,,2.91,-0.007736943662170001,,,,2.92,0.0232108309865,,,,2.91,0.0232108309865,,,
2.93,-0.007736943662170001,,,,2.9299999999999997,-0.007736943662170001,0.9598855,0.6850472222220001,0.238194444444,2.92,-0.007736943662170001,,,,2.9299999999999997,0.0232108309865,,,,2.9200000000000004,0.054158605635199995,0.930902,0.694813194444,0.280705536265
2.94,-0.007736943662170001,,,,2.94,-0.007736943662170001,,,,2.93,-0.007736943662170001,0.948052,0.690049305556,0.37614872685199996,2.94,0.0232108309865,0.9619435,0.7062465277779999,0.21826220100299998,2.93,-0.007736943662170001,,,
2.95,-0.007736943662170001,,,,2.9499999999999997,0.0232108309865,,,,2.94,-0.007736943662170001,,,,2.9499999999999997,-0.007736943662170001,,,,2.9400000000000004,-0.007736943662170001,,,
2.96,-0.007736943662170001,0.9722334999999999,0.6942177083329999,0.251013937114,2.96,0.0232108309865,,,,2.95,-0.007736943662170001,,,,2.96,0.0232108309865,,,,2.95,0.0232108309865,,,
2.97,-0.007736943662170001,,,,2.9699999999999998,0.0232108309865,0.9871540000000001,0.6951704861110001,0.28690851659,2.96,-0.007736943662170001,,,,2.9699999999999998,0.0232108309865,,,,2.9600000000000004,0.0232108309865,0.9590280000000001,0.704579166667,0.307915943287
2.98,-0.007736943662170001,,,,2.98,-0.007736943662170001,,,,2.97,-0.038684718310800004,0.975492,0.714345138889,0.33247974536999997,2.98,0.0232108309865,0.9922989999999999,0.705531944444,0.125961853781,2.97,0.0232108309865,,,
2.99,-0.007736943662170001,,,,2.9899999999999998,0.054158605635199995,,,,2.98,0.0232108309865,,,,2.9899999999999998,0.0232108309865,,,,2.9800000000000004,-0.007736943662170001,,,
3.0,-0.007736943662170001,0.9996735000000001,0.7041027777779999,0.363329234182,3.0,0.0232108309865,,,,2.99,-0.007736943662170001,,,,3.0,0.0232108309865,,,,2.99,0.0232108309865,,,
3.01,0.0232108309865,,,,3.01,0.054158605635199995,1.0154515,0.7068420138889999,0.345133825232,3.0,-0.007736943662170001,,,,3.01,0.0232108309865,,,,3.0000000000000004,0.0232108309865,0.9871540000000001,0.716846180556,0.36729914159000004
3.02,-0.007736943662170001,,,,3.02,0.0232108309865,,,,3.0100000000000002,-0.038684718310800004,1.0058475,0.7242302083329999,0.126375385802,3.02,-0.007736943662170001,1.0181955,0.708152083333,0.20147280092599998,3.0100000000000002,0.0232108309865,,,
3.03,0.0232108309865,,,,3.03,0.0232108309865,,,,3.02,0.0232108309865,,,,3.03,0.0232108309865,,,,3.0200000000000005,0.0232108309865,,,
3.04,0.0232108309865,1.0277995,0.729113194444,0.33917896412,3.04,0.054158605635199995,,,,3.0300000000000002,-0.007736943662170001,,,,3.04,0.0232108309865,,,,3.0300000000000002,0.0232108309865,,,
3.05,-0.007736943662170001,,,,3.05,0.0232108309865,1.0432344999999998,0.7273267361110001,0.293276909722,3.04,-0.007736943662170001,,,,3.05,0.0232108309865,,,,3.0400000000000005,0.0232108309865,1.0157945,0.739712847222,0.293525028935
3.06,-0.007736943662170001,,,,3.06,0.0232108309865,,,,3.05,-0.007736943662170001,1.034145,0.718275347222,0.0506990258488,3.06,0.054158605635199995,1.048208,0.7255402777779999,0.204284818673,3.0500000000000003,0.0232108309865,,,
3.07,-0.007736943662170001,,,,3.07,0.0232108309865,,,,3.06,0.0232108309865,,,,3.07,0.0232108309865,,,,3.06,0.0232108309865,,,
3.08,0.0232108309865,1.0586695,0.739474652778,0.137127218364,3.08,0.0232108309865,,,,3.07,-0.007736943662170001,,,,3.08,0.0232108309865,,,,3.0700000000000003,0.0232108309865,,,
3.09,-0.007736943662170001,,,,3.09,0.0232108309865,1.0741045,0.7368545138889999,0.101811583719,3.08,-0.007736943662170001,,,,3.09,0.0232108309865,,,,3.08,0.0232108309865,1.0470075,0.747335069444,0.07567635995369999
3.1,-0.007736943662170001,,,,3.1,0.054158605635199995,,,,3.09,-0.007736943662170001,1.0627855,0.7220864583329999,0.11702956211400001,3.1,0.0232108309865,1.07702,0.7273267361110001,0.15523992090999997,3.0900000000000003,0.0232108309865,,,
3.11,-0.007736943662170001,,,,3.11,0.0232108309865,,,,3.1,-0.007736943662170001,,,,3.11,0.054158605635199995,,,,3.1,-0.007736943662170001,,,
3.12,-0.007736943662170001,1.087653,0.734472569444,0.0497892554012,3.12,-0.007736943662170001,,,,3.11,-0.007736943662170001,,,,3.12,0.0232108309865,,,,3.1100000000000003,0.0232108309865,,,
3.13,-0.007736943662170001,,,,3.13,0.0232108309865,1.1029165,0.730185069444,0.0272104070216,3.12,0.0232108309865,,,,3.13,-0.007736943662170001,,,,3.12,0.0232108309865,1.0763340000000001,0.738521875,0.015714216821
3.14,-0.007736943662170001,,,,3.14,-0.007736943662170001,,,,3.13,-0.007736943662170001,1.091769,0.729113194444,0.170706018519,3.14,0.0232108309865,1.106175,0.734234375,0.17575110918200001,3.1300000000000003,0.0232108309865,,,
3.15,-0.007736943662170001,,,,3.15,0.0232108309865,,,,3.14,-0.007736943662170001,,,,3.15,0.0232108309865,,,,3.14,0.0232108309865,,,
3.16,-0.007736943662170001,1.1169795,0.737330902778,0.10139805169800001,3.16,0.0232108309865,,,,3.15,0.0232108309865,,,,3.1599999999999997,0.0232108309865,,,,3.1500000000000004,0.054158605635199995,,,
3.17,-0.007736943662170001,,,,3.17,0.0232108309865,1.1320715000000001,0.7322097222220001,0.10834538965999999,3.16,-0.007736943662170001,,,,3.17,0.0232108309865,,,,3.16,0.054158605635199995,1.105489,0.741261111111,0.12455584490700002
3.18,-0.007736943662170001,,,,3.1799999999999997,-0.007736943662170001,,,,3.17,0.0232108309865,1.1210955,0.7380454861110001,0.17484133873500002,3.1799999999999997,-0.007736943662170001,1.135673,0.7417375,0.189563078704,3.1700000000000004,-0.007736943662170001,,,
3.19,-0.007736943662170001,,,,3.19,0.0232108309865,,,,3.18,-0.007736943662170001,,,,3.19,0.0232108309865,,,,3.18,0.0232108309865,,,
3.2,-0.007736943662170001,1.1464775,0.743762152778,0.14787905092599998,3.1999999999999997,-0.007736943662170001,,,,3.19,-0.007736943662170001,,,,3.1999999999999997,-0.007736943662170001,,,,3.1900000000000004,0.0232108309865,,,
3.21,-0.007736943662170001,,,,3.21,-0.007736943662170001,1.1612265,0.7399510416670001,0.18451798804000002,3.2,-0.007736943662170001,,,,3.21,0.0232108309865,,,,3.2,0.054158605635199995,1.13533,0.751027083333,0.199653260031
3.22,-0.007736943662170001,,,,3.2199999999999998,0.0232108309865,,,,3.21,0.0232108309865,1.1509365,0.74388125,0.154330150463,3.2199999999999998,0.0232108309865,1.165514,0.7500743055560001,0.19452546296300002,3.2100000000000004,0.054158605635199995,,,
3.23,-0.007736943662170001,,,,3.23,0.0232108309865,,,,3.22,-0.007736943662170001,,,,3.23,0.0232108309865,,,,3.22,0.0232108309865,,,
3.24,0.0232108309865,1.17649,0.751146180556,0.15772111304000003,3.2399999999999998,0.0232108309865,,,,3.23,-0.007736943662170001,,,,3.2399999999999998,0.0232108309865,,,,3.2300000000000004,0.0232108309865,,,
3.25,-0.007736943662170001,,,,3.25,0.0232108309865,1.191239,0.7499552083329999,0.201803626543,3.24,0.0232108309865,,,,3.25,0.0232108309865,,,,3.24,0.0232108309865,1.1656855,0.760197569444,0.210239679784
3.26,0.0232108309865,,,,3.26,0.0232108309865,,,,3.25,-0.007736943662170001,1.180606,0.749597916667,0.155074508102,3.26,0.0232108309865,1.195698,0.7579347222220001,0.183029272762,3.2500000000000004,0.054158605635199995,,,
3.27,-0.007736943662170001,,,,3.27,-0.007736943662170001,,,,3.2600000000000002,0.0232108309865,,,,3.27,-0.007736943662170001,,,,3.2600000000000002,0.054158605635199995,,,
3.28,-0.007736943662170001,1.206674,0.7565055555560001,0.162518084491,3.28,0.0232108309865,,,,3.27,-0.007736943662170001,,,,3.28,0.0232108309865,,,,3.2700000000000005,0.054158605635199995,,,
3.29,-0.007736943662170001,,,,3.29,0.0232108309865,1.221423,0.7561482638889999,0.208089313272,3.2800000000000002,0.0232108309865,,,,3.29,0.054158605635199995,,,,3.2800000000000002,-0.007736943662170001,1.1962125,0.767938888889,0.20461564429
3.3,-0.007736943662170001,,,,3.3,0.0232108309865,,,,3.29,-0.007736943662170001,1.2109615,0.7546,0.19733748070999999,3.3,0.054158605635199995,1.226225,0.7641277777779999,0.18484881365699998,3.2900000000000005,0.0232108309865,,,
3.31,0.0232108309865,,,,3.31,0.0232108309865,,,,3.3,-0.007736943662170001,,,,3.31,0.0232108309865,,,,3.3000000000000003,0.0232108309865,,,
3.32,0.0232108309865,1.2370295,0.7619840277779999,0.21181110146600002,3.32,-0.007736943662170001,,,,3.31,0.0232108309865,,,,3.32,0.0232108309865,,,,3.31,0.0232108309865,,,
3.33,-0.007736943662170001,,,,3.33,-0.007736943662170001,1.251607,0.764961458333,0.24315682870400002,3.32,-0.007736943662170001,,,,3.33,0.0232108309865,,,,3.3200000000000003,0.0232108309865,1.2270825,0.776156597222,0.202630690586
3.34,0.0232108309865,,,,3.34,0.0232108309865,,,,3.33,-0.038684718310800004,1.2408025,0.7638895833329999,0.27276572145100003,3.34,0.054158605635199995,1.256752,0.771988194444,0.20502917631200002,3.33,0.0232108309865,,,
3.35,-0.007736943662170001,,,,3.35,0.0232108309865,,,,3.34,-0.007736943662170001,,,,3.35,0.054158605635199995,,,,3.3400000000000003,0.0232108309865,,,
3.36,-0.007736943662170001,1.267385,0.7729409722220001,0.270036410108,3.36,0.0232108309865,,,,3.35,-0.007736943662170001,,,,3.36,0.0232108309865,,,,3.35,0.054158605635199995,,,
3.37,0.0232108309865,,,,3.37,-0.007736943662170001,1.282477,0.7767520833329999,0.25399136766999997,3.36,-0.007736943662170001,,,,3.37,0.0232108309865,,,,3.3600000000000003,-0.007736943662170001,1.2582955,0.7843743055560001,0.19775101273200002
3.38,-0.007736943662170001,,,,3.38,0.0232108309865,,,,3.37,-0.007736943662170001,1.271844,0.778419444444,0.305434751157,3.38,0.0232108309865,1.287965,0.780563194444,0.22719449266999997,3.37,0.0232108309865,,,
3.39,-0.007736943662170001,,,,3.39,0.0232108309865,,,,3.38,-0.007736943662170001,,,,3.39,0.0232108309865,,,,3.3800000000000003,0.0232108309865,,,
3.4,-0.007736943662170001,1.2987695,0.786279861111,0.269292052469,3.4,0.0232108309865,,,,3.39,-0.007736943662170001,,,,3.4,0.0232108309865,,,,3.39,0.054158605635199995,,,
3.41,-0.007736943662170001,,,,3.41,0.054158605635199995,1.3138615,0.786398958333,0.242826003086,3.4,-0.007736943662170001,,,,3.4099999999999997,0.0232108309865,,,,3.4000000000000004,0.0232108309865,1.2898515,0.7922347222220001,0.191713445216
3.42,-0.007736943662170001,,,,3.42,-0.007736943662170001,,,,3.41,-0.007736943662170001,1.3032285,0.789971875,0.307336998457,3.42,0.0232108309865,1.319178,0.789971875,0.252916184414,3.41,-0.007736943662170001,,,
3.43,-0.007736943662170001,,,,3.4299999999999997,-0.007736943662170001,,,,3.42,-0.007736943662170001,,,,3.4299999999999997,0.0232108309865,,,,3.4200000000000004,0.0232108309865,,,
3.44,-0.007736943662170001,1.330497,0.795450347222,0.242247058256,3.44,0.054158605635199995,,,,3.43,-0.007736943662170001,,,,3.44,0.0232108309865,,,,3.43,0.0232108309865,,,
3.45,0.0232108309865,,,,3.4499999999999997,-0.007736943662170001,1.3454175,0.79533125,0.254404899691,3.44,-0.007736943662170001,,,,3.4499999999999997,0.0232108309865,,,,3.4400000000000004,0.0232108309865,1.3217504999999998,0.798785069444,0.208172019676
3.46,0.0232108309865,,,,3.46,0.0232108309865,,,,3.45,-0.007736943662170001,1.3351275,0.801167013889,0.34223910108000005,3.46,0.0232108309865,1.351077,0.801286111111,0.267886043596,3.45,0.0232108309865,,,
3.47,-0.007736943662170001,,,,3.4699999999999998,0.0232108309865,,,,3.46,-0.007736943662170001,,,,3.4699999999999998,0.0232108309865,,,,3.4600000000000004,0.054158605635199995,,,
3.48,-0.007736943662170001,1.362396,0.8045017361110001,0.23604407793200002,3.48,0.0232108309865,,,,3.47,-0.007736943662170001,,,,3.48,0.0232108309865,,,,3.47,0.0232108309865,,,
3.49,0.0232108309865,,,,3.4899999999999998,-0.007736943662170001,1.3774879999999998,0.805216319444,0.299479890046,3.48,-0.007736943662170001,,,,3.4899999999999998,0.054158605635199995,,,,3.4800000000000004,0.054158605635199995,1.3536495000000002,0.807717361111,0.252419945988
3.5,-0.007736943662170001,,,,3.5,0.0232108309865,,,,3.49,-0.007736943662170001,1.367198,0.8149822916670001,0.407246334877,3.5,0.0232108309865,1.383319,0.811766666667,0.282442370756,3.49,0.0232108309865,,,
3.51,0.0232108309865,,,,3.51,0.0232108309865,,,,3.5,-0.007736943662170001,,,,3.51,0.0232108309865,,,,3.5000000000000004,-0.007736943662170001,,,
3.52,-0.007736943662170001,1.3948095,0.814148611111,0.239683159722,3.52,0.054158605635199995,,,,3.5100000000000002,-0.007736943662170001,,,,3.52,0.0232108309865,,,,3.5100000000000002,0.0232108309865,,,
3.53,0.0232108309865,,,,3.53,-0.007736943662170001,1.40973,0.817840625,0.361592399691,3.52,-0.007736943662170001,,,,3.53,0.054158605635199995,,,,3.5200000000000005,0.0232108309865,1.3862345,0.8196270833329999,0.292036313657
3.54,-0.007736943662170001,,,,3.54,0.0232108309865,,,,3.5300000000000002,-0.007736943662170001,1.399783,0.8391590277779999,0.344224054784,3.54,0.0232108309865,1.4160754999999998,0.822485416667,0.32520158179,3.5300000000000002,0.0232108309865,,,
3.55,-0.007736943662170001,,,,3.55,0.0232108309865,,,,3.54,-0.007736943662170001,,,,3.55,0.0232108309865,,,,3.5400000000000005,0.054158605635199995,,,
3.56,0.0232108309865,1.427566,0.8232,0.266149209105,3.56,0.0232108309865,,,,3.55,-0.007736943662170001,,,,3.56,0.0232108309865,,,,3.5500000000000003,0.0232108309865,,,
3.57,0.0232108309865,,,,3.57,0.0232108309865,1.4424865,0.838682638889,0.314532455633,3.56,-0.007736943662170001,,,,3.57,0.0232108309865,,,,3.56,0.0232108309865,1.419334,0.8308222222220001,0.335126350309
3.58,0.0232108309865,,,,3.58,0.054158605635199995,,,,3.57,-0.038684718310800004,1.4349405000000002,0.849401388889,0.130676118827,3.58,0.0232108309865,1.4490034999999999,0.8358243055560001,0.39202835648199996,3.5700000000000003,0.0232108309865,,,
3.59,0.0232108309865,,,,3.59,0.0232108309865,,,,3.58,-0.007736943662170001,,,,3.59,0.0232108309865,,,,3.58,0.0232108309865,,,
3.6,0.0232108309865,1.4606655000000002,0.833799652778,0.325697820216,3.6,0.0232108309865,,,,3.59,-0.007736943662170001,,,,3.6,0.0232108309865,,,,3.5900000000000003,0.0232108309865,,,
3.61,-0.007736943662170001,,,,3.61,-0.007736943662170001,1.477301,0.848567708333,0.146473042053,3.6,-0.007736943662170001,,,,3.61,0.054158605635199995,,,,3.6,0.0232108309865,1.452605,0.8445184027779999,0.395584731867
3.62,-0.007736943662170001,,,,3.62,0.0232108309865,,,,3.61,-0.007736943662170001,1.468383,0.8446375,0.0227442611883,3.62,0.054158605635199995,1.482446,0.858929166667,0.331818094136,3.6100000000000003,0.0232108309865,,,
3.63,0.0232108309865,,,,3.63,0.054158605635199995,,,,3.62,0.0232108309865,,,,3.63,0.0232108309865,,,,3.62,0.0232108309865,,,
3.64,-0.007736943662170001,1.494108,0.848091319444,0.387479504244,3.64,-0.007736943662170001,,,,3.63,-0.007736943662170001,,,,3.64,0.0232108309865,,,,3.6300000000000003,0.0232108309865,,,
3.65,-0.007736943662170001,,,,3.65,0.0232108309865,1.510915,0.846185763889,0.0614508584105,3.64,-0.007736943662170001,,,,3.65,0.054158605635199995,,,,3.64,-0.007736943662170001,1.4863905000000002,0.867623263889,0.323630160108
3.66,0.054158605635199995,,,,3.66,0.054158605635199995,,,,3.65,0.0232108309865,1.5021685,0.845471180556,0.0496238425926,3.6599999999999997,0.0232108309865,1.5182895,0.8688142361110001,0.107104793596,3.6500000000000004,0.054158605635199995,,,
3.67,0.0232108309865,,,,3.67,0.0232108309865,,,,3.66,-0.007736943662170001,,,,3.67,0.0232108309865,,,,3.66,-0.007736943662170001,,,
3.68,-0.007736943662170001,1.528065,0.8710770833329999,0.274171730324,3.6799999999999997,0.0232108309865,,,,3.67,-0.007736943662170001,,,,3.6799999999999997,0.0232108309865,,,,3.6700000000000004,0.0232108309865,,,
3.69,0.0232108309865,,,,3.69,0.0232108309865,1.5447004999999998,0.8488059027779999,0.052187741126499994,3.68,0.0232108309865,,,,3.69,0.0232108309865,,,,3.68,0.0232108309865,1.522577,0.877627430556,0.0678192515432
3.7,-0.007736943662170001,,,,3.6999999999999997,0.0232108309865,,,,3.69,-0.038684718310800004,1.535954,0.848567708333,0.0669921875,3.6999999999999997,-0.007736943662170001,1.552418,0.8666704861110001,-0.158961709105,3.6900000000000004,0.0232108309865,,,
3.71,-0.007736943662170001,,,,3.71,-0.007736943662170001,,,,3.7,-0.007736943662170001,,,,3.71,0.0232108309865,,,,3.7,0.054158605635199995,,,
3.72,-0.007736943662170001,1.564423,0.8786993055560001,-0.113804012346,3.7199999999999998,0.054158605635199995,,,,3.71,-0.007736943662170001,,,,3.7199999999999998,0.0232108309865,,,,3.7100000000000004,0.054158605635199995,,,
3.73,-0.007736943662170001,,,,3.73,0.0232108309865,1.5786575,0.8557135416670001,-0.186172116127,3.72,0.0232108309865,,,,3.73,0.0232108309865,,,,3.72,-0.007736943662170001,1.55722,0.872148958333,-0.239186921296
3.74,-0.007736943662170001,,,,3.7399999999999998,0.054158605635199995,,,,3.73,-0.007736943662170001,1.569911,0.854879861111,-0.100901813272,3.7399999999999998,0.0232108309865,1.5875755,0.860120138889,-0.6165762442130001,3.7300000000000004,0.0232108309865,,,
3.75,-0.007736943662170001,,,,3.75,0.0232108309865,,,,3.74,-0.007736943662170001,,,,3.75,0.0232108309865,,,,3.74,-0.007736943662170001,,,
3.76,0.0232108309865,1.5988944999999999,0.8701243055560001,-0.869492428627,3.76,0.0232108309865,,,,3.75,-0.007736943662170001,,,,3.76,0.0232108309865,,,,3.7500000000000004,0.0232108309865,,,
3.77,0.0232108309865,,,,3.77,0.0232108309865,1.613129,0.8530934027779999,-1.04226610725,3.7600000000000002,-0.007736943662170001,,,,3.77,0.0232108309865,,,,3.7600000000000002,0.054158605635199995,1.592206,0.8636930555560001,-0.788274739583
3.78,-0.007736943662170001,,,,3.78,0.054158605635199995,,,,3.77,-0.007736943662170001,1.604211,0.858810069444,-0.8752818769290001,3.78,0.054158605635199995,1.621704,0.834156944444,-1.60384259259,3.7700000000000005,0.0232108309865,,,
3.79,-0.007736943662170001,,,,3.79,0.0232108309865,,,,3.7800000000000002,-0.007736943662170001,,,,3.79,0.0232108309865,,,,3.7800000000000002,0.0232108309865,,,
3.8,0.0232108309865,1.634395,0.833561458333,-2.36904224537,3.8,0.0232108309865,,,,3.79,-0.007736943662170001,,,,3.8,-0.007736943662170001,,,,3.7900000000000005,0.0232108309865,,,
3.81,-0.007736943662170001,,,,3.81,-0.25145066901999996,1.6476005,0.814505902778,-2.9731298225300002,3.8,-0.007736943662170001,,,,3.81,-0.038684718310800004,,,,3.8000000000000003,0.0232108309865,1.626849,0.8302267361110001,-1.9541042148900003
3.82,-0.37330753170000003,,,,3.82,-0.7678916584700001,,,,3.81,-0.007736943662170001,1.6397115000000002,0.8186743055560001,-2.60616150656,3.82,-0.646034795791,1.655661,0.7594829861110001,-3.3765716628099995,3.81,0.054158605635199995,,,
3.83,-0.98065760918,,,,3.83,-1.34622819722,,,,3.82,0.054158605635199995,,,,3.83,-1.25531910919,,,,3.82,-0.007736943662170001,,,
3.84,-1.5589941479299998,1.667666,0.7220864583329999,-4.819881124609999,3.84,-1.89361696132,,,,3.83,-0.736943883821,,,,3.84,-1.83365564793,,,,3.8300000000000005,-0.495164394379,,,
3.85,-2.0773693732900003,,,,3.85,-2.4719535000599997,1.6836155,0.636931944444,-5.4469610821800005,3.84,-1.34622819722,,,,3.85,-2.44293996133,,,,3.8400000000000003,-1.0735009331299998,1.660463,0.737688194444,-3.92599030671
3.86,-2.68665368669,,,,3.86,-3.0812378134599996,,,,3.85,-1.86460342258,1.672468,0.6875482638889999,-5.19015769676,3.86,-3.0502900388099996,1.6853305,0.591675,-5.783824266980001,3.85,-1.65183747187,,,
3.87,-3.2940037641699997,,,,3.87,-3.6595743522000004,,,,3.86,-2.4719535000599997,,,,3.87,-3.56866526417,,,,3.86,-2.19922623597,,,
3.88,-3.8433267641800004,1.698536,0.449234722222,-7.1837128665100005,3.88,-4.2069631163,,,,3.87,-3.0812378134599996,,,,3.88,-4.14700180292,,,,3.8700000000000006,-2.8375240881,,,
3.89,-4.39071552828,,,,3.89,-4.60348147899,1.7021375,0.351813194444,-7.23788556134,3.88,-3.6595743522000004,,,,3.89,-4.5725337043400005,,,,3.8800000000000003,-3.41586062685,1.6897895,0.5296253472219999,-6.20091266397
3.9,-4.75628611632,,,,3.9,-4.90715651773,,,,3.89,-4.17794957757,1.7011085,0.39397361111100004,-7.416779513889999,3.9,-4.90715651773,1.7079685000000002,0.290001736111,-7.83651451582,3.89,-3.9342358522099996,,,
