"Run 1: Time (s)","Run 1: Force (N)","Run 1: Position (m)","Run 1: Velocity (m/s)","Run 1: Acceleration (m/s²)","Run 2: Time (s)","Run 2: Force (N)","Run 2: Position (m)","Run 2: Velocity (m/s)","Run 2: Acceleration (m/s²)","Run 3: Time (s)","Run 3: Force (N)","Run 3: Position (m)","Run 3: Velocity (m/s)","Run 3: Acceleration (m/s²)","Run 4: Time (s)","Run 4: Force (N)","Run 4: Position (m)","Run 4: Velocity (m/s)","Run 4: Acceleration (m/s²)","Run 5: Time (s)","Run 5: Force (N)","Run 5: Position (m)","Run 5: Velocity (m/s)","Run 5: Acceleration (m/s²)"
2.75,-0.00773694366217,,,,2.75,0.0232108309865,,,,2.75,-0.00773694366217,,,,2.75,0.0232108309865,,,,2.75,0.0232108309865,,,
2.76,0.0232108309865,0.83692,0.652295486111,0.236374903549,2.76,-0.00773694366217,0.9598855,0.685047222222,0.238194444444,2.76,-0.00773694366217,1.034145,0.718275347222,0.0506990258488,2.76,0.0232108309865,0.777581,0.624545833333,0.212555459105,2.76,0.0232108309865,0.696633,0.611087847222,0.223968942901
2.77,-0.0386847183108,,,,2.77,-0.00773694366217,,,,2.77,0.0232108309865,,,,2.77,-0.00773694366217,,,,2.77,0.0232108309865,,,
2.78,-0.00773694366217,,,,2.78,0.0232108309865,,,,2.78,-0.00773694366217,,,,2.78,0.0232108309865,,,,2.78,0.0232108309865,,,
2.79,-0.00773694366217,,,,2.79,0.0232108309865,,,,2.79,-0.00773694366217,,,,2.79,-0.00773694366217,,,,2.79,0.0232108309865,,,
2.8,0.0232108309865,0.863331,0.661942361111,0.230668161651,2.8,0.0232108309865,0.987154,0.695170486111,0.28690851659,2.8,-0.00773694366217,1.0627855,0.722086458333,0.117029562114,2.8,-0.00773694366217,0.8024485,0.633597222222,0.24729214892,2.8,-0.00773694366217,0.7211575,0.619662847222,0.218923852238
2.81,0.0541586056352,,,,2.81,-0.00773694366217,,,,2.81,-0.00773694366217,,,,2.81,0.0232108309865,,,,2.81,0.0232108309865,,,
2.82,-0.00773694366217,,,,2.82,0.0541586056352,,,,2.82,-0.00773694366217,,,,2.82,0.0232108309865,,,,2.82,0.0232108309865,,,
2.83,-0.00773694366217,,,,2.83,0.0232108309865,,,,2.83,0.0232108309865,,,,2.83,-0.00773694366217,,,,2.83,0.0232108309865,,,
2.84,0.0232108309865,0.8899135,0.67099375,0.220826099537,2.84,0.0541586056352,1.0154515,0.706842013889,0.345133825232,2.84,-0.00773694366217,1.091769,0.729113194444,0.170706018519,2.84,0.0541586056352,0.8281735,0.644911458333,0.268134162809,2.84,0.0541586056352,0.7461965,0.628237847222,0.222811053241
2.85,-0.00773694366217,,,,2.85,0.0232108309865,,,,2.85,-0.00773694366217,,,,2.85,0.0232108309865,,,,2.85,0.0232108309865,,,
2.86,-0.00773694366217,,,,2.86,0.0232108309865,,,,2.86,0.0232108309865,,,,2.86,0.0232108309865,,,,2.86,0.0232108309865,,,
2.87,-0.00773694366217,,,,2.87,0.0541586056352,,,,2.87,-0.00773694366217,,,,2.87,0.0232108309865,,,,2.87,0.0541586056352,,,
2.88,-0.00773694366217,0.9170105,0.679687847222,0.209660734954,2.88,0.0232108309865,1.0432345,0.727326736111,0.293276909722,2.88,0.0232108309865,1.1210955,0.738045486111,0.174841338735,2.88,0.0232108309865,0.85407,0.655868402778,0.268961226852,2.88,0.0232108309865,0.771407,0.637289236111,0.231164400077
2.89,-0.00773694366217,,,,2.89,0.0232108309865,,,,2.89,-0.00773694366217,,,,2.89,0.0232108309865,,,,2.89,0.0541586056352,,,
2.9,-0.00773694366217,,,,2.9,0.0232108309865,,,,2.9,-0.00773694366217,,,,2.9,-0.00773694366217,,,,2.9,0.0232108309865,,,
2.91,-0.00773694366217,,,,2.91,0.0232108309865,,,,2.91,-0.00773694366217,,,,2.91,0.0232108309865,,,,2.91,0.0232108309865,,,
2.92,-0.00773694366217,0.944279,0.688024652778,0.206435185185,2.92,0.0232108309865,1.0741045,0.736854513889,0.101811583719,2.92,0.0232108309865,1.1509365,0.74388125,0.154330150463,2.92,0.0541586056352,0.8806525,0.666348958333,0.273758198302,2.92,0.0232108309865,0.797132,0.647174305556,0.22835238233
2.93,-0.00773694366217,,,,2.93,0.0541586056352,,,,2.93,-0.00773694366217,,,,2.93,0.0232108309865,,,,2.93,0.0232108309865,,,
2.94,-0.00773694366217,,,,2.94,0.0232108309865,,,,2.94,-0.00773694366217,,,,2.94,0.0541586056352,,,,2.94,0.0232108309865,,,
2.95,-0.00773694366217,,,,2.95,-0.00773694366217,,,,2.95,0.0232108309865,,,,2.95,-0.00773694366217,,,,2.95,0.0232108309865,,,
2.96,-0.00773694366217,0.9722335,0.694217708333,0.251013937114,2.96,0.0232108309865,1.1029165,0.730185069444,0.0272104070216,2.96,-0.00773694366217,1.180606,0.749597916667,0.155074508102,2.96,0.0232108309865,0.9074065,0.677425,0.278803288966,2.96,0.0232108309865,0.8232,0.656463888889,0.208750964506
2.97,-0.00773694366217,,,,2.97,-0.00773694366217,,,,2.97,0.0232108309865,,,,2.97,0.0541586056352,,,,2.97,0.0232108309865,,,
2.98,-0.00773694366217,,,,2.98,0.0232108309865,,,,2.98,-0.00773694366217,,,,2.98,0.0232108309865,,,,2.98,0.0541586056352,,,
2.99,-0.00773694366217,,,,2.99,0.0232108309865,,,,2.99,0.0232108309865,,,,2.99,0.0232108309865,,,,2.99,0.0232108309865,,,
3,-0.00773694366217,0.9996735,0.704102777778,0.363329234182,3,0.0232108309865,1.1320715,0.732209722222,0.10834538966,3,-0.00773694366217,1.2109615,0.7546,0.19733748071,3,-0.00773694366217,0.9348465,0.687429166667,0.298073881173,3,0.0232108309865,0.8497825,0.663133333333,0.20767578125
3.01,0.0232108309865,,,,3.01,-0.00773694366217,,,,3.01,-0.00773694366217,,,,3.01,0.0541586056352,,,,3.01,0.0232108309865,,,
3.02,-0.00773694366217,,,,3.02,0.0232108309865,,,,3.02,0.0232108309865,,,,3.02,0.0232108309865,,,,3.02,0.0232108309865,,,
3.03,0.0232108309865,,,,3.03,-0.00773694366217,,,,3.03,-0.00773694366217,,,,3.03,0.0232108309865,,,,3.03,0.0232108309865,,,
3.04,0.0232108309865,1.0277995,0.729113194444,0.33917896412,3.04,-0.00773694366217,1.1612265,0.739951041667,0.18451798804,3.04,-0.0386847183108,1.2408025,0.763889583333,0.272765721451,3.04,0.0232108309865,0.9619435,0.706246527778,0.218262201003,3.04,0.0232108309865,0.8761935,0.671231944444,0.246299672068
3.05,-0.00773694366217,,,,3.05,0.0232108309865,,,,3.05,-0.00773694366217,,,,3.05,-0.00773694366217,,,,3.05,0.0232108309865,,,
3.06,-0.00773694366217,,,,3.06,0.0232108309865,,,,3.06,-0.00773694366217,,,,3.06,0.0232108309865,,,,3.06,0.0232108309865,,,
3.07,-0.00773694366217,,,,3.07,0.0232108309865,,,,3.07,-0.00773694366217,,,,3.07,0.0232108309865,,,,3.07,0.0541586056352,,,
3.08,0.0232108309865,1.0586695,0.739474652778,0.137127218364,3.08,0.0232108309865,1.191239,0.749955208333,0.201803626543,3.08,-0.00773694366217,1.271844,0.778419444444,0.305434751157,3.08,0.0232108309865,0.992299,0.705531944444,0.125961853781,3.08,0.0541586056352,0.9032905,0.683379861111,0.275660445602
3.09,-0.00773694366217,,,,3.09,0.0232108309865,,,,3.09,-0.00773694366217,,,,3.09,0.0232108309865,,,,3.09,0.0232108309865,,,
3.1,-0.00773694366217,,,,3.1,-0.00773694366217,,,,3.1,-0.00773694366217,,,,3.1,0.0232108309865,,,,3.1,-0.00773694366217,,,
3.11,-0.00773694366217,,,,3.11,0.0232108309865,,,,3.11,-0.00773694366217,,,,3.11,0.0232108309865,,,,3.11,0.0232108309865,,,
3.12,-0.00773694366217,1.087653,0.734472569444,0.0497892554012,3.12,0.0232108309865,1.221423,0.756148263889,0.208089313272,3.12,-0.00773694366217,1.3032285,0.789971875,0.307336998457,3.12,-0.00773694366217,1.0181955,0.708152083333,0.201472800926,3.12,0.0541586056352,0.930902,0.694813194444,0.280705536265
3.13,-0.00773694366217,,,,3.13,0.0232108309865,,,,3.13,-0.00773694366217,,,,3.13,0.0232108309865,,,,3.13,-0.00773694366217,,,
3.14,-0.00773694366217,,,,3.14,0.0232108309865,,,,3.14,-0.00773694366217,,,,3.14,0.0232108309865,,,,3.14,-0.00773694366217,,,
3.15,-0.00773694366217,,,,3.15,-0.00773694366217,,,,3.15,-0.00773694366217,,,,3.15,0.0232108309865,,,,3.15,0.0232108309865,,,
3.16,-0.00773694366217,1.1169795,0.737330902778,0.101398051698,3.16,-0.00773694366217,1.251607,0.764961458333,0.243156828704,3.16,-0.00773694366217,1.3351275,0.801167013889,0.34223910108,3.16,0.0541586056352,1.048208,0.725540277778,0.204284818673,3.16,0.0232108309865,0.959028,0.704579166667,0.307915943287
3.17,-0.00773694366217,,,,3.17,0.0232108309865,,,,3.17,-0.00773694366217,,,,3.17,0.0232108309865,,,,3.17,0.0232108309865,,,
3.18,-0.00773694366217,,,,3.18,0.0232108309865,,,,3.18,-0.00773694366217,,,,3.18,0.0232108309865,,,,3.18,-0.00773694366217,,,
3.19,-0.00773694366217,,,,3.19,0.0232108309865,,,,3.19,-0.00773694366217,,,,3.19,0.0232108309865,,,,3.19,0.0232108309865,,,
3.2,-0.00773694366217,1.1464775,0.743762152778,0.147879050926,3.2,-0.00773694366217,1.282477,0.776752083333,0.25399136767,3.2,-0.00773694366217,1.367198,0.814982291667,0.407246334877,3.2,0.0232108309865,1.07702,0.727326736111,0.15523992091,3.2,0.0232108309865,0.987154,0.716846180556,0.36729914159
3.21,-0.00773694366217,,,,3.21,0.0232108309865,,,,3.21,-0.00773694366217,,,,3.21,0.0541586056352,,,,3.21,0.0232108309865,,,
3.22,-0.00773694366217,,,,3.22,0.0232108309865,,,,3.22,-0.00773694366217,,,,3.22,0.0232108309865,,,,3.22,0.0232108309865,,,
3.23,-0.00773694366217,,,,3.23,0.0232108309865,,,,3.23,-0.00773694366217,,,,3.23,-0.00773694366217,,,,3.23,0.0232108309865,,,
3.24,0.0232108309865,1.17649,0.751146180556,0.15772111304,3.24,0.0541586056352,1.3138615,0.786398958333,0.242826003086,3.24,-0.00773694366217,1.399783,0.839159027778,0.344224054784,3.24,0.0232108309865,1.106175,0.734234375,0.175751109182,3.24,0.0232108309865,1.0157945,0.739712847222,0.293525028935
3.25,-0.00773694366217,,,,3.25,-0.00773694366217,,,,3.25,-0.00773694366217,,,,3.25,0.0232108309865,,,,3.25,0.0232108309865,,,
3.26,0.0232108309865,,,,3.26,-0.00773694366217,,,,3.26,-0.00773694366217,,,,3.26,0.0232108309865,,,,3.26,0.0232108309865,,,
3.27,-0.00773694366217,,,,3.27,0.0541586056352,,,,3.27,-0.00773694366217,,,,3.27,0.0232108309865,,,,3.27,0.0232108309865,,,
3.28,-0.00773694366217,1.206674,0.756505555556,0.162518084491,3.28,-0.00773694366217,1.3454175,0.79533125,0.254404899691,3.28,-0.0386847183108,1.4349405,0.849401388889,0.130676118827,3.28,-0.00773694366217,1.135673,0.7417375,0.189563078704,3.28,0.0232108309865,1.0470075,0.747335069444,0.0756763599537
3.29,-0.00773694366217,,,,3.29,0.0232108309865,,,,3.29,-0.00773694366217,,,,3.29,0.0232108309865,,,,3.29,0.0232108309865,,,
3.3,-0.00773694366217,,,,3.3,0.0232108309865,,,,3.3,-0.00773694366217,,,,3.3,-0.00773694366217,,,,3.3,-0.00773694366217,,,
3.31,0.0232108309865,,,,3.31,0.0232108309865,,,,3.31,-0.00773694366217,,,,3.31,0.0232108309865,,,,3.31,0.0232108309865,,,
3.32,0.0232108309865,1.2370295,0.761984027778,0.211811101466,3.32,-0.00773694366217,1.377488,0.805216319444,0.299479890046,3.32,-0.00773694366217,1.468383,0.8446375,0.0227442611883,3.32,0.0232108309865,1.165514,0.750074305556,0.194525462963,3.32,0.0232108309865,1.076334,0.738521875,0.015714216821
3.33,-0.00773694366217,,,,3.33,0.0232108309865,,,,3.33,0.0232108309865,,,,3.33,0.0232108309865,,,,3.33,0.0232108309865,,,
3.34,0.0232108309865,,,,3.34,0.0232108309865,,,,3.34,-0.00773694366217,,,,3.34,0.0232108309865,,,,3.34,0.0232108309865,,,
3.35,-0.00773694366217,,,,3.35,0.0541586056352,,,,3.35,-0.00773694366217,,,,3.35,0.0232108309865,,,,3.35,0.0541586056352,,,
3.36,-0.00773694366217,1.267385,0.772940972222,0.270036410108,3.36,-0.00773694366217,1.40973,0.817840625,0.361592399691,3.36,0.0232108309865,1.5021685,0.845471180556,0.0496238425926,3.36,0.0232108309865,1.195698,0.757934722222,0.183029272762,3.36,0.0541586056352,1.105489,0.741261111111,0.124555844907
3.37,0.0232108309865,,,,3.37,0.0232108309865,,,,3.37,-0.00773694366217,,,,3.37,-0.00773694366217,,,,3.37,-0.00773694366217,,,
3.38,-0.00773694366217,,,,3.38,0.0232108309865,,,,3.38,-0.00773694366217,,,,3.38,0.0232108309865,,,,3.38,0.0232108309865,,,
3.39,-0.00773694366217,,,,3.39,0.0232108309865,,,,3.39,0.0232108309865,,,,3.39,0.0541586056352,,,,3.39,0.0232108309865,,,
3.4,-0.00773694366217,1.2987695,0.786279861111,0.269292052469,3.4,0.0232108309865,1.4424865,0.838682638889,0.314532455633,3.4,-0.0386847183108,1.535954,0.848567708333,0.0669921875,3.4,0.0541586056352,1.226225,0.764127777778,0.184848813657,3.4,0.0541586056352,1.13533,0.751027083333,0.199653260031
3.41,-0.00773694366217,,,,3.41,0.0541586056352,,,,3.41,-0.00773694366217,,,,3.41,0.0232108309865,,,,3.41,0.0541586056352,,,
3.42,-0.00773694366217,,,,3.42,0.0232108309865,,,,3.42,-0.00773694366217,,,,3.42,0.0232108309865,,,,3.42,0.0232108309865,,,
3.43,-0.00773694366217,,,,3.43,0.0232108309865,,,,3.43,0.0232108309865,,,,3.43,0.0232108309865,,,,3.43,0.0232108309865,,,
3.44,-0.00773694366217,1.330497,0.795450347222,0.242247058256,3.44,-0.00773694366217,1.477301,0.848567708333,0.146473042053,3.44,-0.00773694366217,1.569911,0.854879861111,-0.100901813272,3.44,0.0541586056352,1.256752,0.771988194444,0.205029176312,3.44,0.0232108309865,1.1656855,0.760197569444,0.210239679784
3.45,0.0232108309865,,,,3.45,0.0232108309865,,,,3.45,-0.00773694366217,,,,3.45,0.0541586056352,,,,3.45,0.0541586056352,,,
3.46,0.0232108309865,,,,3.46,0.0541586056352,,,,3.46,-0.00773694366217,,,,3.46,0.0232108309865,,,,3.46,0.0541586056352,,,
3.47,-0.00773694366217,,,,3.47,-0.00773694366217,,,,3.47,-0.00773694366217,,,,3.47,0.0232108309865,,,,3.47,0.0541586056352,,,
3.48,-0.00773694366217,1.362396,0.804501736111,0.236044077932,3.48,0.0232108309865,1.510915,0.846185763889,0.0614508584105,3.48,-0.00773694366217,1.604211,0.858810069444,-0.875281876929,3.48,0.0232108309865,1.287965,0.780563194444,0.22719449267,3.48,-0.00773694366217,1.1962125,0.767938888889,0.20461564429
3.49,0.0232108309865,,,,3.49,0.0541586056352,,,,3.49,-0.00773694366217,,,,3.49,0.0232108309865,,,,3.49,0.0232108309865,,,
3.5,-0.00773694366217,,,,3.5,0.0232108309865,,,,3.5,-0.00773694366217,,,,3.5,0.0232108309865,,,,3.5,0.0232108309865,,,
3.51,0.0232108309865,,,,3.51,0.0232108309865,,,,3.51,-0.00773694366217,,,,3.51,0.0232108309865,,,,3.51,0.0232108309865,,,
3.52,-0.00773694366217,1.3948095,0.814148611111,0.239683159722,3.52,0.0232108309865,1.5447005,0.848805902778,0.0521877411265,3.52,-0.00773694366217,1.6397115,0.818674305556,-2.60616150656,3.52,0.0232108309865,1.319178,0.789971875,0.252916184414,3.52,0.0232108309865,1.2270825,0.776156597222,0.202630690586
3.53,0.0232108309865,,,,3.53,0.0232108309865,,,,3.53,0.0541586056352,,,,3.53,0.0232108309865,,,,3.53,0.0232108309865,,,
3.54,-0.00773694366217,,,,3.54,-0.00773694366217,,,,3.54,-0.736943883821,,,,3.54,0.0232108309865,,,,3.54,0.0232108309865,,,
3.55,-0.00773694366217,,,,3.55,0.0541586056352,,,,3.55,-1.34622819722,,,,3.55,0.0232108309865,,,,3.55,0.0541586056352,,,
3.56,0.0232108309865,1.427566,0.8232,0.266149209105,3.56,0.0232108309865,1.5786575,0.855713541667,-0.186172116127,3.56,-1.86460342258,1.672468,0.687548263889,-5.19015769676,3.56,0.0232108309865,1.351077,0.801286111111,0.267886043596,3.56,-0.00773694366217,1.2582955,0.784374305556,0.197751012732
3.57,0.0232108309865,,,,3.57,0.0541586056352,,,,3.57,-2.47195350006,,,,3.57,0.0232108309865,,,,3.57,0.0232108309865,,,
3.58,0.0232108309865,,,,3.58,0.0232108309865,,,,3.58,-3.08123781346,,,,3.58,0.0232108309865,,,,3.58,0.0232108309865,,,
3.59,0.0232108309865,,,,3.59,0.0232108309865,,,,3.59,-3.6595743522,,,,3.59,0.0541586056352,,,,3.59,0.0541586056352,,,
3.6,0.0232108309865,1.4606655,0.833799652778,0.325697820216,3.6,0.0232108309865,1.613129,0.853093402778,-1.04226610725,3.6,-4.17794957757,1.7011085,0.393973611111,-7.41677951389,3.6,0.0232108309865,1.383319,0.811766666667,0.282442370756,3.6,0.0232108309865,1.2898515,0.792234722222,0.191713445216
3.61,-0.00773694366217,,,,3.61,0.0541586056352,,,,3.61,-4.57253370434,,,,3.61,0.0232108309865,,,,3.61,-0.00773694366217,,,
3.62,-0.00773694366217,,,,3.62,0.0232108309865,,,,3.62,-4.84719520435,,,,3.62,0.0232108309865,,,,3.62,0.0232108309865,,,
3.63,0.0232108309865,,,,3.63,0.0232108309865,,,,3.63,-5.05996115506,,,,3.63,0.0541586056352,,,,3.63,0.0232108309865,,,
3.64,-0.00773694366217,1.494108,0.848091319444,0.387479504244,3.64,-0.25145066902,1.6476005,0.814505902778,-2.97312982253,3.64,-5.18181801774,1.7069395,0.0197701388889,-7.73048490548,3.64,0.0232108309865,1.4160755,0.822485416667,0.32520158179,3.64,0.0232108309865,1.3217505,0.798785069444,0.208172019676
3.65,-0.00773694366217,,,,3.65,-0.76789165847,,,,3.65,-5.21276579238,,,,3.65,0.0232108309865,,,,3.65,0.0232108309865,,,
3.66,0.0541586056352,,,,3.66,-1.34622819722,,,,3.66,-5.15087024309,,,,3.66,0.0232108309865,,,,3.66,0.0541586056352,,,
3.67,0.0232108309865,,,,3.67,-1.89361696132,,,,3.67,-5.05996115506,,,,3.67,0.0232108309865,,,,3.67,0.0232108309865,,,
3.68,-0.00773694366217,1.528065,0.871077083333,0.274171730324,3.68,-2.47195350006,1.6836155,0.636931944444,-5.44696108218,3.68,-4.90715651773,1.699222,-0.279521180556,-6.44373866705,3.68,0.0232108309865,1.4490035,0.835824305556,0.392028356482,3.68,0.0541586056352,1.3536495,0.807717361111,0.252419945988
3.69,0.0232108309865,,,,3.69,-3.08123781346,,,,3.69,-4.66344279237,,,,3.69,0.0232108309865,,,,3.69,0.0232108309865,,,
3.7,-0.00773694366217,,,,3.7,-3.6595743522,,,,3.7,-4.42166330293,,,,3.7,0.0232108309865,,,,3.7,-0.00773694366217,,,
3.71,-0.00773694366217,,,,3.71,-4.2069631163,,,,3.71,-3.99419716559,,,,3.71,0.0541586056352,,,,3.71,0.0232108309865,,,
3.72,-0.00773694366217,1.564423,0.878699305556,-0.113804012346,3.72,-4.60348147899,1.7021375,0.351813194444,-7.23788556134,3.72,-3.59961303882,1.682758,-0.516762847222,-4.371777826,3.72,0.0541586056352,1.482446,0.858929166667,0.331818094136,3.72,0.0232108309865,1.3862345,0.819627083333,0.292036313657
3.73,-0.00773694366217,,,,3.73,-4.90715651773,,,,3.73,-3.14313336276,,,,3.73,0.0232108309865,,,,3.73,0.0232108309865,,,
3.74,-0.00773694366217,,,,3.74,-5.12185670435,,,,3.74,-2.68665368669,,,,3.74,0.0232108309865,,,,3.74,0.0541586056352,,,
3.75,-0.00773694366217,,,,3.75,-5.27272710577,,,,3.75,-2.19922623597,,,,3.75,0.0541586056352,,,,3.75,0.0232108309865,,,
3.76,0.0232108309865,1.5988945,0.870124305556,-0.869492428627,3.76,-5.33462265506,1.7127705,0.024653125,-7.9585891686,3.76,-1.77369433455,1.654289,-0.6388375,-2.08428409529,3.76,0.0232108309865,1.5182895,0.868814236111,0.107104793596,3.76,0.0232108309865,1.419334,0.830822222222,0.335126350309
3.77,0.0232108309865,,,,3.77,-5.3636361938,,,,3.77,-1.34622819722,,,,3.77,0.0232108309865,,,,3.77,0.0232108309865,,,
3.78,-0.00773694366217,,,,3.78,-5.33462265506,,,,3.78,-0.829787207767,,,,3.78,0.0232108309865,,,,3.78,0.0232108309865,,,
3.79,-0.00773694366217,,,,3.79,-5.24177933112,,,,3.79,-0.25145066902,,,,3.79,0.0232108309865,,,,3.79,0.0232108309865,,,
3.8,0.0232108309865,1.634395,0.833561458333,-2.36904224537,3.8,-5.05996115506,1.706082,-0.338355208333,-7.12432966821,3.8,0.205029007047,1.6280495,-0.664205208333,-0.430321421682,3.8,-0.00773694366217,1.552418,0.866670486111,-0.158961709105,3.8,0.0232108309865,1.452605,0.844518402778,0.395584731867
3.81,-0.00773694366217,,,,3.81,-4.8162474297,,,,3.81,-0.16054158099,,,,3.81,0.0232108309865,,,,3.81,0.0232108309865,,,
3.82,-0.3733075317,,,,3.82,-4.51257239096,,,,3.82,0.176015468314,,,,3.82,0.0232108309865,,,,3.82,0.0232108309865,,,
3.83,-0.98065760918,,,,3.83,-4.08510625362,,,,3.83,-0.0986460316926,,,,3.83,0.0232108309865,,,,3.83,0.0232108309865,,,
3.84,-1.55899414793,1.667666,0.722086458333,-4.81988112461,3.84,-3.56866526417,1.6819005,-0.600369097222,-4.84039231289,3.84,0.114119919017,1.598037,-0.615613541667,-0.165247395833,3.84,0.0232108309865,1.5875755,0.860120138889,-0.616576244213,3.84,-0.00773694366217,1.4863905,0.867623263889,0.323630160108
3.85,-2.07736937329,,,,3.85,-3.05029003881,,,,3.85,-0.0386847183108,,,,3.85,0.0232108309865,,,,3.85,0.0541586056352,,,
3.86,-2.68665368669,,,,3.86,-2.53384904936,,,,3.86,0.0541586056352,,,,3.86,0.0232108309865,,,,3.86,-0.00773694366217,,,
3.87,-3.29400376417,,,,3.87,-1.98646028526,,,,3.87,0.0831721443683,,,,3.87,0.0232108309865,,,,3.87,0.0232108309865,,,
3.88,-3.84332676418,1.698536,0.449234722222,-7.18371286651,3.88,-1.49903283454,1.6527455,-0.72244375,-2.49607928241,3.88,-0.0386847183108,1.582945,-0.646340625,-0.66074146412,3.88,0.0541586056352,1.621704,0.834156944444,-1.60384259259,3.88,0.0232108309865,1.522577,0.877627430556,0.0678192515432
3.89,-4.39071552828,,,,3.89,-0.98065760918,,,,3.89,0.145067693666,,,,3.89,0.0232108309865,,,,3.89,0.0232108309865,,,
3.9,-4.75628611632,,,,3.9,-0.402321070433,,,,3.9,-0.0986460316926,,,,3.9,-0.00773694366217,,,,3.9,0.0541586056352,,,
3.91,-5.02901338041,,,,3.91,0.235976781696,,,,3.91,0.114119919017,,,,3.91,-0.0386847183108,,,,3.91,0.0541586056352,,,
3.92,-5.21276579238,1.707111,0.080390625,-7.82675516011,3.92,-0.16054158099,1.62239,-0.774131944444,-0.795552903164,3.92,-0.129593806341,1.5484735,-0.719466319444,-0.158217351466,3.92,-0.646034795791,1.655661,0.759482986111,-3.37657166281,3.92,-0.00773694366217,1.55722,0.872148958333,-0.239186921296
3.93,-5.27272710577,,,,3.93,0.145067693666,,,,3.93,0.114119919017,,,,3.93,-1.25531910919,,,,3.93,0.0232108309865,,,
3.94,-5.33462265506,,,,3.94,-0.0386847183108,,,,3.94,-0.0986460316926,,,,3.94,-1.83365564793,,,,3.94,-0.00773694366217,,,
3.95,-5.24177933112,,,,3.95,0.0541586056352,,,,3.95,0.114119919017,,,,3.95,-2.44293996133,,,,3.95,0.0232108309865,,,
3.96,-5.15087024309,1.702309,-0.233787847222,-6.82906780478,3.96,0.0541586056352,1.588776,-0.765199652778,0.221901282793,3.96,-0.0386847183108,1.5196615,-0.673613888889,0.655530960648,3.96,-3.05029003881,1.6853305,0.591675,-5.78382426698,3.96,0.0541586056352,1.592206,0.863693055556,-0.788274739583
3.97,-4.96905206703,,,,3.97,-0.00773694366217,,,,3.97,0.0831721443683,,,,3.97,-3.56866526417,,,,3.97,0.0232108309865,,,
3.98,-4.69439056702,,,,3.98,0.0831721443683,,,,3.98,-0.00773694366217,,,,3.98,-4.14700180292,,,,3.98,0.0232108309865,,,
3.99,-4.35976775363,,,,3.99,-0.0386847183108,,,,3.99,0.0541586056352,,,,3.99,-4.57253370434,,,,3.99,0.0232108309865,,,
4,-3.93423585221,1.6870455,-0.497111805556,-4.82624951775,4,0.0831721443683,1.559964,-0.725302083333,0.409975646219,4,0.0541586056352,1.494794,-0.627404166667,0.671162471065,4,-4.90715651773,1.7079685,0.290001736111,-7.83651451582,4,0.0232108309865,1.626849,0.830226736111,-1.95410421489
4.01,-3.4468084015,,,,4.01,-0.0386847183108,,,,4.01,-0.00773694366217,,,,4.01,-5.12185670435,,,,4.01,0.0541586056352,,,
4.02,-2.99032872543,,,,4.02,0.0831721443683,,,,4.02,0.0831721443683,,,,4.02,-5.27272710577,,,,4.02,-0.00773694366217,,,
4.03,-2.47195350006,,,,4.03,-0.067698257044,,,,4.03,-0.0386847183108,,,,4.03,-5.39458396845,,,,4.03,-0.495164394379,,,
4.04,-2.04642159864,1.658062,-0.632168055556,-2.48995900849,4.04,0.0831721443683,1.532867,-0.724349305556,0.308908420139,4.04,0.0831721443683,1.4712985,-0.611206944444,0.427426697531,4.04,-5.42553174309,1.712256,-0.1029,-8.06230299961,4.04,-1.07350093313,1.660463,0.737688194444,-3.92599030671
4.05,-1.58994192258,,,,4.05,-0.0386847183108,,,,4.05,-0.0386847183108,,,,4.05,-5.3636361938,,,,4.05,-1.65183747187,,,
4.06,-1.16441002116,,,,4.06,0.0541586056352,,,,4.06,0.0831721443683,,,,4.06,-5.24177933112,,,,4.06,-2.19922623597,,,
4.07,-0.646034795791,,,,4.07,-0.0386847183108,,,,4.07,-0.0386847183108,,,,4.07,-5.09090892971,,,,4.07,-2.8375240881,,,
4.08,-0.067698257044,1.633023,-0.670040972222,-0.837733169367,4.08,0.0541586056352,1.5014825,-0.714583333333,0.415599681713,4.08,0.0831721443683,1.446088,-0.605609375,0.364156298225,4.08,-4.84719520435,1.697164,-0.432084722222,-6.2494613233,4.08,-3.41586062685,1.6897895,0.529625347222,-6.20091266397
4.09,0.266924556345,,,,4.09,-0.0386847183108,,,,4.09,-0.0386847183108,,,,4.09,-4.54352016561,,,,4.09,-3.93423585221,,,
4.1,0.0232108309865,,,,4.1,0.0232108309865,,,,4.1,0.0831721443683,,,,4.1,-4.17794957757,,,,4.1,-4.45067684166,,,
4.11,0.235976781696,,,,4.11,0.0232108309865,,,,4.11,-0.00773694366217,,,,4.11,-3.62862657756,,,,4.11,-4.8162474297,,,
4.12,0.0831721443683,1.603182,-0.663847916667,-0.111157407407,4.12,-0.00773694366217,1.474214,-0.678377777778,0.260277054398,4.12,0.0541586056352,1.4219065,-0.5831,0.34223910108,4.12,-3.11218558811,1.672468,-0.624545833333,-3.73138213735,4.12,-5.09090892971,1.706082,0.225331944444,-7.87364969136
4.13,-0.0386847183108,,,,4.13,0.0831721443683,,,,4.13,-0.00773694366217,,,,4.13,-2.56479682401,,,,4.13,-5.24177933112,,,
4.14,0.0831721443683,,,,4.14,-0.0386847183108,,,,4.14,0.0232108309865,,,,4.14,-2.07736937329,,,,4.14,-5.3636361938,,,
